0.078,6.5109,43.5632,2.06266,47.7303
0.078,6.60244,43.5464,1.96947,47.0685
0.078,6.7911,43.4349,1.50026,45.7609
0.078,6.8771,43.4548,1.26224,45.1886
0.093,6.88951,43.4343,1.24324,45.1073
0.093,6.8996,43.4343,1.23434,45.0413
0.093,6.9406,43.476,1.06006,44.7752
0.109,6.96532,43.4484,0.820027,44.6163
0.109,6.97003,43.4658,0.721613,44.5862
0.125,7.00892,43.4658,0.634172,44.3388
0.156,7.00968,43.467,0.631765,44.334
0.171,7.04992,43.4675,0.566028,44.0809
0.203,7.05107,43.4845,0.576979,44.0737
0.218,7.05534,43.4635,0.535257,44.0471
0.218,7.06365,43.3527,0.457682,43.9953
0.218,7.07704,43.3527,0.488225,43.912
0.234,7.08956,43.3553,0.484684,43.8344
0.234,7.09159,43.3553,0.486072,43.8219
0.234,7.09966,43.3553,0.464069,43.7721
0.25,7.10252,43.3003,0.419823,43.7545
0.265,7.11134,43.2505,0.251205,43.7002
0.265,7.12301,43.2385,0.24295,43.6286
0.296,7.12589,43.2476,0.227991,43.611
0.296,7.13177,43.0093,0.493835,43.575
0.312,7.14489,42.9972,0.47447,43.495
0.312,7.14589,42.9978,0.513117,43.4889
0.343,7.15471,42.9834,0.504565,43.4353
0.343,7.16346,42.9579,0.491779,43.3822
0.375,7.17109,42.9338,0.448987,43.3361
0.39,7.17592,42.9223,0.284801,43.3069
0.421,7.19582,42.8976,0.265796,43.1871
0.437,7.20561,42.8736,0.261274,43.1285
0.453,7.20588,42.8065,0.314664,43.1269
0.468,7.20913,42.814,0.259726,43.1074
0.5,7.21067,42.814,0.17987,43.0982
0.531,7.21278,42.7955,0.195229,43.0856
0.531,7.21756,42.807,0.158444,43.0571
0.546,7.22095,42.7991,0.131974,43.0369
0.546,7.23035,42.797,0.11584,42.9809
0.546,7.24184,42.7705,0.0967041,42.9127
0.64,7.24396,42.7869,0.0926489,42.9001
0.656,7.24563,42.6359,0.263943,42.8902
0.656,7.25077,42.6293,0.174757,42.8598
0.671,7.25209,42.6312,0.175317,42.852
0.687,7.25499,42.6312,0.172708,42.8349
0.718,7.25684,42.6235,0.176701,42.824
0.75,7.26134,42.6235,0.168771,42.7975
0.765,7.26904,42.6184,0.158621,42.7521
0.781,7.27028,42.6162,0.143905,42.7449
0.812,7.27189,42.6022,0.157325,42.7354
0.859,7.27291,42.5869,0.161521,42.7294
0.906,7.27386,42.5845,0.154022,42.7238
0.921,7.27753,42.6021,0.0703512,42.7023
0.937,7.27834,42.5728,0.0874305,42.6975
0.953,7.27843,42.5749,0.0838182,42.697
1,7.27863,42.5793,0.0682797,42.6958
1,7.28811,42.3424,0.370467,42.6403
1.046,7.29228,42.3322,0.358429,42.6159
1.046,7.29308,42.3569,0.276838,42.6112
1.062,7.30508,42.3304,0.262916,42.5412
1.062,7.30812,42.1374,0.443249,42.5235
1.078,7.31211,42.1374,0.445356,42.5003
1.078,7.31311,42.1285,0.352627,42.4945
1.093,7.31698,42.11,0.337694,42.472
1.093,7.32055,42.077,0.312469,42.4513
1.109,7.32093,42.077,0.312331,42.4491
1.125,7.33197,42.0816,0.303631,42.3852
1.187,7.33719,42.0579,0.336085,42.3551
1.203,7.33869,41.973,0.318525,42.3464
1.218,7.34796,41.973,0.231396,42.2929
1.218,7.35236,41.9639,0.235867,42.2676
1.218,7.36179,41.9657,0.160817,42.2135
1.234,7.38343,41.927,0.123852,42.0898
1.297,7.38409,41.9167,0.0904752,42.086
1.313,7.4,41.8869,0.0797658,41.9956
1.379,7.40228,41.8869,0.0700553,41.9826
1.423,7.40403,41.9018,0.0687154,41.9727
1.521,7.40428,41.8745,0.0732109,41.9713
1.565,7.40877,41.8562,0.0703785,41.9458
1.581,7.40964,41.8521,0.0733563,41.9409
1.627,7.40983,41.8356,0.0946663,41.9398
1.674,7.41577,41.8121,0.0754328,41.9062
1.804,7.42373,41.7979,0.0641719,41.8613
2.164,7.42585,41.7958,0.0645123,41.8494
2.184,7.42651,41.7911,0.0734953,41.8456
2.2,7.42672,41.7715,0.0752302,41.8444
2.216,7.42942,41.7731,0.0681856,41.8292
2.231,7.43057,41.7489,0.0669536,41.8227
2.327,7.43063,41.7489,0.066889,41.8224
2.355,7.43092,41.7492,0.0544903,41.8208
2.419,7.43172,41.7357,0.0487155,41.8163
2.546,7.43401,41.7324,0.0466266,41.8034
2.594,7.43675,41.7094,0.0435512,41.788
2.642,7.44085,41.7094,0.0402469,41.765
2.706,7.44233,41.6931,0.0355193,41.7567
2.75,7.44683,41.671,0.0363435,41.7314
2.754,7.44892,41.671,0.0219961,41.7197
2.794,7.45339,41.6623,0.0233029,41.6947
3.005,7.45419,41.6596,0.0240308,41.6902
3.059,7.45443,41.625,0.0455918,41.6889
3.131,7.4582,41.6064,0.0605555,41.6678
3.397,7.46452,41.5755,0.0530154,41.6326
3.647,7.46472,41.5077,0.125083,41.6315
3.647,7.4668,41.4661,0.118873,41.6198
3.662,7.4754,41.4661,0.0676341,41.572
3.866,7.47595,41.4572,0.06255,41.5689
3.897,7.47992,41.4397,0.0470074,41.5468
3.959,7.49093,41.4368,0.0324174,41.4858
4.015,7.49229,41.4368,0.0319588,41.4783
4.038,7.49284,41.4284,0.0325215,41.4752
4.042,7.49294,41.2119,0.351319,41.4746
4.091,7.49519,41.2135,0.291208,41.4622
4.103,7.50382,41.1732,0.233033,41.4145
4.143,7.50438,41.1681,0.223574,41.4114
4.163,7.50541,41.175,0.216257,41.4057
4.251,7.50721,41.175,0.194234,41.3958
4.459,7.51971,41.2131,0.129195,41.327
4.591,7.52334,41.2207,0.133719,41.307
4.667,7.52504,41.2207,0.130556,41.2977
4.675,7.52587,41.2232,0.125066,41.2931
4.695,7.52599,41.2232,0.0773537,41.2925
4.923,7.52704,41.2129,0.0806124,41.2867
5.039,7.52783,41.1988,0.0936724,41.2824
5.38,7.52859,41.1264,0.152784,41.2783
5.388,7.53492,41.1285,0.108449,41.2436
5.388,7.53647,41.1469,0.0656073,41.2351
5.48,7.53989,41.1479,0.0602785,41.2164
5.528,7.54156,41.1479,0.05998,41.2073
5.56,7.54193,41.1299,0.0521195,41.2053
5.64,7.54277,41.0971,0.0461897,41.2006
5.644,7.54834,41.0997,0.0285391,41.1702
5.648,7.55745,41.0924,0.0156281,41.1206
5.78,7.5588,41.06,0.0515519,41.1133
5.828,7.5596,41.0632,0.0487677,41.1089
5.899,7.56119,41.0534,0.0446202,41.1003
5.915,7.56408,41.0474,0.0404373,41.0845
6.272,7.56506,41.0355,0.0426191,41.0792
6.303,7.56644,41.0032,0.068715,41.0717
6.319,7.56894,41.0032,0.0661393,41.0582
6.593,7.56953,40.9902,0.0634061,41.055
6.765,7.56972,40.9999,0.0359581,41.0539
6.781,7.57294,40.9932,0.0339577,41.0365
6.958,7.57325,40.995,0.0251943,41.0348
7.568,7.57534,40.995,0.0183375,41.0235
7.816,7.57702,40.9513,0.0374536,41.0144
7.848,7.57827,40.9491,0.0364546,41.0076
7.999,7.57869,40.9576,0.0270018,41.0054
8.07,7.58071,40.9617,0.0378591,40.9944
8.106,7.58135,40.9617,0.0377454,40.991
8.216,7.58136,40.9144,0.102382,40.9909
8.232,7.58252,40.8937,0.100247,40.9846
8.38,7.58362,40.8937,0.0991075,40.9787
8.42,7.58456,40.8937,0.0959159,40.9736
8.476,7.58721,40.8928,0.0560676,40.9593
8.512,7.58788,40.8594,0.0487933,40.9557
8.628,7.59297,40.8575,0.0392058,40.9283
8.684,7.59653,40.857,0.0363595,40.9091
8.748,7.59731,40.8515,0.0306271,40.9049
8.852,7.59956,40.8506,0.0272346,40.8928
8.924,7.60243,40.8506,0.0233065,40.8773
9.338,7.60288,40.818,0.0484823,40.8749
9.541,7.60413,40.8177,0.0401096,40.8682
9.592,7.60556,40.8177,0.0398633,40.8605
9.727,7.60604,40.7905,0.06761,40.8579
9.805,7.60608,40.7741,0.066425,40.8577
9.821,7.60974,40.7397,0.0760355,40.838
9.872,7.61535,40.7316,0.054453,40.808
9.888,7.61562,40.7074,0.048922,40.8065
10.05,7.61869,40.7075,0.042681,40.7901
10.05,7.62717,40.67,0.0646968,40.7448
10.152,7.6318,40.6563,0.064252,40.72
10.168,7.63208,40.6649,0.0645038,40.7185
10.187,7.63326,40.6649,0.0617051,40.7122
10.206,7.634,40.6523,0.0616772,40.7083
10.303,7.63506,40.6491,0.0586638,40.7026
10.331,7.63575,40.65,0.0591107,40.6989
10.363,7.63667,40.6239,0.0577653,40.694
10.431,7.63787,40.6221,0.0454826,40.6877
10.618,7.64081,40.6221,0.0440493,40.672
10.697,7.64082,40.6173,0.0476565,40.672
10.727,7.64083,40.6206,0.0396028,40.6719
11.138,7.64137,40.6206,0.0264707,40.669
11.255,7.64401,40.5758,0.0679242,40.655
11.317,7.64653,40.5758,0.0625356,40.6416
11.655,7.64662,40.5794,0.0644196,40.6411
11.764,7.64809,40.5838,0.0358605,40.6333
11.796,7.6498,40.5753,0.0387844,40.6242
11.967,7.65046,40.5784,0.028167,40.6207
12,7.65078,40.5555,0.0695607,40.619
12.293,7.65226,40.5634,0.0396449,40.6111
12.34,7.65377,40.5672,0.0231961,40.6031
12.433,7.65653,40.5595,0.0205147,40.5885
12.668,7.65664,40.556,0.018485,40.5879
12.684,7.65725,40.556,0.0177087,40.5846
12.762,7.6576,40.556,0.0159133,40.5828
12.809,7.65763,40.5566,0.0157251,40.5827
13.271,7.65987,40.5329,0.0544881,40.5708
13.532,7.65997,40.5318,0.0534271,40.5703
14.16,7.66055,40.5318,0.0530742,40.5672
14.375,7.6619,40.5165,0.0535528,40.56
14.398,7.66329,40.5249,0.0497864,40.5527
14.721,7.6633,40.5249,0.0404761,40.5526
15.002,7.66377,40.5259,0.0288341,40.5501
15.255,7.66495,40.511,0.0374102,40.5439
15.38,7.66543,40.5181,0.0296947,40.5414
15.576,7.66557,40.5265,0.00751627,40.5406
15.591,7.6656,40.5265,0.00750071,40.5405
15.701,7.6671,40.5265,0.00575566,40.5325
17,7.66728,40.5265,0.00552005,40.5316
18.044,7.66735,40.5245,0.00553353,40.5312
18.422,7.66742,40.5209,0.00859671,40.5308
18.801,7.66748,40.5183,0.00795422,40.5305
19.066,7.66877,40.5183,0.00397976,40.5237
19.333,7.66897,40.5107,0.0134148,40.5227
19.443,7.66917,40.5107,0.0135091,40.5216
19.537,7.66926,40.5002,0.0157911,40.5211
19.628,7.66937,40.4961,0.0160184,40.5205
19.8,7.67034,40.4961,0.0115321,40.5154
20.05,7.67113,40.4621,0.0579667,40.5113
20.097,7.67119,40.4621,0.0579497,40.5109
20.144,7.67172,40.4621,0.0577821,40.5081
20.159,7.67206,40.4621,0.0565544,40.5063
20.235,7.67446,40.4551,0.0525998,40.4937
20.75,7.6752,40.4542,0.0521781,40.4898
20.782,7.67557,40.4523,0.0517336,40.4878
21.61,7.67567,40.4523,0.0520769,40.4873
21.688,7.67636,40.4354,0.0518078,40.4836
21.797,7.67644,40.436,0.0349556,40.4832
21.954,7.67838,40.436,0.0313667,40.473
21.985,7.67906,40.436,0.0293057,40.4694
22.125,7.67935,40.436,0.0287849,40.4679
22.157,7.67941,40.4068,0.0574092,40.4676
22.204,7.68123,40.4068,0.0554636,40.458
22.266,7.68193,40.3956,0.0548027,40.4543
22.5,7.68347,40.3792,0.0509738,40.4462
22.547,7.68528,40.3791,0.0488772,40.4366
22.672,7.68575,40.3809,0.0488973,40.4342
22.745,7.68689,40.3831,0.045356,40.4282
23.136,7.68743,40.3627,0.0556335,40.4253
23.183,7.68886,40.3535,0.0553686,40.4178
23.277,7.68994,40.3357,0.0617732,40.4122
23.323,7.69309,40.335,0.051141,40.3956
23.37,7.69368,40.345,0.0237158,40.3925
23.605,7.69951,40.3121,0.0487572,40.3619
23.652,7.69993,40.3111,0.0480494,40.3597
23.714,7.70187,40.3111,0.038989,40.3496
23.761,7.70224,40.3111,0.0318814,40.3476
24.089,7.70447,40.2907,0.0476567,40.3359
24.245,7.70561,40.2873,0.0453464,40.33
24.995,7.70563,40.2863,0.0445681,40.3299
25.261,7.70658,40.2941,0.0280186,40.3249
25.48,7.70701,40.2941,0.0247346,40.3226
25.943,7.70708,40.2941,0.02334,40.3223
25.975,7.70876,40.2941,0.0165436,40.3135
26.146,7.70927,40.2941,0.0138022,40.3108
26.162,7.70938,40.2941,0.0124783,40.3102
26.209,7.71015,40.2963,0.00997609,40.3062
26.35,7.7103,40.2963,0.0099488,40.3054
26.521,7.71033,40.2851,0.0313465,40.3053
26.564,7.71039,40.2851,0.0313217,40.305
27.097,7.7104,40.2772,0.03023,40.3049
27.262,7.71059,40.2804,0.0199794,40.3039
27.351,7.71184,40.277,0.0188122,40.2974
27.94,7.71278,40.2684,0.0307977,40.2925
28.118,7.71306,40.2684,0.0196314,40.291
28.352,7.71403,40.2671,0.018379,40.2859
28.356,7.71428,40.267,0.0117124,40.2846
28.404,7.71482,40.2657,0.00802336,40.2818
29.55,7.71595,40.2657,0.00679189,40.2759
29.566,7.71622,40.2636,0.00591372,40.2745
30.204,7.71673,40.2614,0.00788804,40.2718
30.651,7.71688,40.2614,0.00697968,40.2711
30.885,7.71755,40.2614,0.00648439,40.2676
31.463,7.71757,40.2593,0.0074904,40.2675
31.495,7.71764,40.2345,0.0464766,40.2671
31.713,7.71831,40.2345,0.0440868,40.2636
31.959,7.71852,40.2302,0.0436156,40.2625
32.09,7.71861,40.2286,0.0425477,40.2621
32.199,7.71879,40.2286,0.031369,40.2611
32.215,7.71897,40.2287,0.0288066,40.2602
32.246,7.7192,40.2278,0.0271698,40.259
33.041,7.72074,40.2296,0.017508,40.251
33.293,7.72087,40.2312,0.0140776,40.2503
33.402,7.72137,40.2312,0.013688,40.2477
33.654,7.72181,40.2328,0.0138331,40.2453
